committee,id,place_name,jew,pal,coop,cluster,place_id,box,bloc,elligible,voters,illegal,legal,AMT,B,G,D,WM,T,KN,L,MHL,MRC,AM,PH,SS,others,prop_voters,p_AMT,p_B,p_G,p_D,p_WM,p_T,p_KN,p_L,p_MHL,p_MRC,p_AM,p_PH,p_SS,p_others
17,9438,QRIT GT,1,0,0,,2630,49.1,14,621,402,3,399,2,2,4,0,0,43,20,48,162,0,1,40,73,4,0.642512077,0.005012531,0.005012531,0.010025063,0,0,0.107769424,0.050125313,0.120300752,0.406015038,0,0.002506266,0.100250627,0.182957393,0.010025063
17,9439,QRIT GT,1,0,0,,2630,49.2,14,621,366,6,360,3,1,11,0,0,29,22,89,119,0,0,47,33,6,0.579710145,0.008333333,0.002777778,0.030555556,0,0,0.080555556,0.061111111,0.247222222,0.330555556,0,0,0.130555556,0.091666667,0.016666667
17,9440,QRIT GT,1,0,0,,2630,49.3,14,621,392,2,390,2,0,15,0,0,56,18,69,137,0,0,33,57,3,0.628019324,0.005128205,0,0.038461538,0,0,0.143589744,0.046153846,0.176923077,0.351282051,0,0,0.084615385,0.146153846,0.007692308
17,9441,QRIT GT,1,0,0,,2630,49.4,14,621,357,4,353,2,1,13,0,0,26,15,67,131,4,2,49,39,4,0.568438003,0.005665722,0.002832861,0.036827195,0,0,0.073654391,0.042492918,0.1898017,0.371104816,0.011331445,0.005665722,0.138810198,0.110481586,0.011331445
17,9442,QRIT GT,1,0,0,,2630,49.5,14,617,345,5,340,5,2,6,0,0,32,18,91,101,1,0,55,22,7,0.551053485,0.014705882,0.005882353,0.017647059,0,0,0.094117647,0.052941176,0.267647059,0.297058824,0.002941176,0,0.161764706,0.064705882,0.020588235
17,9443,QRIT GT,1,0,0,,2630,51,13,523,322,4,318,5,0,4,1,0,20,13,125,81,4,0,47,14,4,0.608030593,0.01572327,0,0.012578616,0.003144654,0,0.062893082,0.040880503,0.393081761,0.254716981,0.012578616,0,0.147798742,0.044025157,0.012578616
17,9444,QRIT GT,1,0,0,,2630,52,13,602,419,1,418,4,2,5,0,0,63,28,47,168,4,0,34,60,3,0.694352159,0.009569378,0.004784689,0.011961722,0,0,0.150717703,0.066985646,0.112440191,0.401913876,0.009569378,0,0.081339713,0.14354067,0.007177033
17,9445,QRIT GT,1,0,0,,2630,57.1,31,526,399,2,397,1,0,76,0,0,45,10,13,84,2,0,22,141,3,0.754752852,0.002518892,0,0.191435768,0,0,0.113350126,0.025188917,0.032745592,0.211586902,0.005037783,0,0.055415617,0.355163728,0.007556675
17,9446,QRIT GT,1,0,0,,2630,57.2,31,526,392,0,392,1,1,147,0,0,28,10,16,64,0,0,17,106,2,0.745247148,0.00255102,0.00255102,0.375,0,0,0.071428571,0.025510204,0.040816327,0.163265306,0,0,0.043367347,0.270408163,0.005102041
17,9447,QRIT GT,1,0,0,,2630,57.3,31,526,413,1,412,3,3,125,0,0,39,8,9,62,0,0,10,148,5,0.783269962,0.007281553,0.007281553,0.303398058,0,0,0.094660194,0.019417476,0.02184466,0.150485437,0,0,0.024271845,0.359223301,0.012135922
17,9448,QRIT GT,1,0,0,,2630,57.4,31,526,400,2,398,1,0,159,0,0,36,10,24,43,2,0,16,105,2,0.756653992,0.002512563,0,0.399497487,0,0,0.090452261,0.025125628,0.060301508,0.108040201,0.005025126,0,0.040201005,0.263819095,0.005025126
17,9449,QRIT GT,1,0,0,,2630,61,19,637,437,4,433,1,4,9,0,0,56,25,95,145,2,0,65,28,3,0.679748823,0.002309469,0.009237875,0.020785219,0,0,0.129330254,0.057736721,0.219399538,0.334872979,0.004618938,0,0.150115473,0.064665127,0.006928406
17,9450,QRIT GT,1,0,0,,2630,63,34,558,423,0,423,3,5,10,0,0,84,26,24,157,2,0,38,61,13,0.758064516,0.007092199,0.011820331,0.023640662,0,0,0.19858156,0.061465721,0.056737589,0.371158392,0.004728132,0,0.089834515,0.144208038,0.030732861
17,9451,QRIT GT,1,0,0,,2630,64,19,555,366,5,361,4,0,5,0,0,45,16,80,115,4,0,49,35,8,0.65045045,0.011080332,0,0.013850416,0,0,0.12465374,0.04432133,0.221606648,0.318559557,0.011080332,0,0.135734072,0.096952909,0.022160665
17,9452,QRIT GT,1,0,0,,2630,65,34,586,300,1,299,3,0,95,0,0,20,2,21,33,0,0,9,115,1,0.510238908,0.010033445,0,0.317725753,0,0,0.066889632,0.006688963,0.070234114,0.110367893,0,0,0.030100334,0.384615385,0.003344482
17,9453,QRIT GT,1,0,0,,2630,67,19,548,314,4,310,1,0,8,0,0,36,11,45,119,2,0,29,51,8,0.565693431,0.003225806,0,0.025806452,0,0,0.116129032,0.035483871,0.14516129,0.383870968,0.006451613,0,0.093548387,0.164516129,0.025806452
17,9454,QRIT GT,1,0,0,,2630,68,33,583,434,0,434,0,7,40,0,0,59,50,5,166,1,0,44,57,5,0.744425386,0,0.016129032,0.092165899,0,0,0.1359447,0.115207373,0.011520737,0.382488479,0.002304147,0,0.101382488,0.131336406,0.011520737
17,9455,QRIT GT,1,0,0,,2630,69,19,473,275,0,275,4,0,5,0,0,37,12,38,102,3,0,35,39,0,0.581395349,0.014545455,0,0.018181818,0,0,0.134545455,0.043636364,0.138181818,0.370909091,0.010909091,0,0.127272727,0.141818182,0
17,9456,QRIT GT,1,0,0,,2630,70.1,23,685,479,5,474,4,8,3,0,0,66,31,28,233,1,0,46,42,12,0.691970803,0.008438819,0.016877637,0.006329114,0,0,0.139240506,0.065400844,0.05907173,0.491561181,0.002109705,0,0.097046414,0.088607595,0.025316456
17,9457,QRIT GT,1,0,0,,2630,70.2,23,685,457,5,452,1,1,6,0,0,58,34,63,164,1,0,52,61,11,0.659854015,0.002212389,0.002212389,0.013274336,0,0,0.128318584,0.075221239,0.139380531,0.362831858,0.002212389,0,0.115044248,0.134955752,0.024336283
17,9458,QRIT GT,1,0,0,,2630,70.3,23,685,480,3,477,5,1,13,1,0,73,37,46,181,1,1,49,63,6,0.696350365,0.01048218,0.002096436,0.027253669,0.002096436,0,0.153039832,0.077568134,0.096436059,0.379454927,0.002096436,0.002096436,0.102725367,0.132075472,0.012578616
17,9459,QRIT GT,1,0,0,,2630,70.4,23,685,472,1,471,13,2,8,0,0,62,36,72,182,0,0,59,30,7,0.687591241,0.027600849,0.004246285,0.016985138,0,0,0.13163482,0.076433121,0.152866242,0.38641189,0,0,0.125265393,0.063694268,0.014861996
17,9460,QRIT GT,1,0,0,,2630,71,13,457,262,7,255,1,3,6,0,0,22,13,66,81,2,1,41,10,9,0.557986871,0.003921569,0.011764706,0.023529412,0,0,0.08627451,0.050980392,0.258823529,0.317647059,0.007843137,0.003921569,0.160784314,0.039215686,0.035294118
17,9461,QRIT GT,1,0,0,,2630,72,25,596,531,1,530,0,1,336,0,0,45,2,0,21,0,0,1,121,3,0.889261745,0,0.001886792,0.633962264,0,0,0.08490566,0.003773585,0,0.039622642,0,0,0.001886792,0.228301887,0.005660377
17,9462,QRIT GT,1,0,0,,2630,73,33,683,560,3,557,4,4,254,0,0,45,22,11,101,1,0,18,94,3,0.815519766,0.007181329,0.007181329,0.456014363,0,0,0.080789946,0.039497307,0.019748654,0.181328546,0.001795332,0,0.032315978,0.168761221,0.005385996
17,9463,QRIT GT,1,0,0,,2630,76,4,552,425,2,423,0,2,5,0,0,81,38,29,174,1,0,29,57,7,0.766304348,0,0.004728132,0.011820331,0,0,0.191489362,0.089834515,0.06855792,0.411347518,0.002364066,0,0.06855792,0.134751773,0.016548463
17,9464,QRIT GT,1,0,0,,2630,77.1,36,355,264,3,261,0,2,2,0,0,45,35,9,89,3,0,39,30,7,0.735211268,0,0.007662835,0.007662835,0,0,0.172413793,0.134099617,0.034482759,0.340996169,0.011494253,0,0.149425287,0.114942529,0.026819923
17,9465,QRIT GT,1,0,0,,2630,77.2,36,354,275,1,274,3,1,3,0,0,56,23,15,99,2,0,38,25,9,0.774011299,0.010948905,0.003649635,0.010948905,0,0,0.204379562,0.083941606,0.054744526,0.361313869,0.00729927,0,0.138686131,0.091240876,0.032846715
17,9466,QRIT GT,1,0,0,,2630,78.1,28,546,419,4,415,2,10,3,0,0,79,34,10,172,3,0,42,59,1,0.76007326,0.004819277,0.024096386,0.007228916,0,0,0.190361446,0.081927711,0.024096386,0.414457831,0.007228916,0,0.101204819,0.142168675,0.002409639
17,9467,QRIT GT,1,0,0,,2630,78.2,28,546,428,3,425,2,3,5,0,0,84,28,14,175,1,0,32,75,6,0.778388278,0.004705882,0.007058824,0.011764706,0,0,0.197647059,0.065882353,0.032941176,0.411764706,0.002352941,0,0.075294118,0.176470588,0.014117647
17,9468,QRIT GT,1,0,0,,2630,78.3,28,545,412,3,409,4,5,6,0,0,94,24,19,160,1,0,38,51,7,0.750458716,0.009779951,0.012224939,0.014669927,0,0,0.229828851,0.058679707,0.046454768,0.391198044,0.002444988,0,0.092909535,0.124694377,0.017114914
17,9469,QRIT GT,1,0,0,,2630,80.1,35,639,515,5,510,1,6,4,0,0,93,42,10,219,0,0,46,82,7,0.798122066,0.001960784,0.011764706,0.007843137,0,0,0.182352941,0.082352941,0.019607843,0.429411765,0,0,0.090196078,0.160784314,0.01372549
17,9470,QRIT GT,1,0,0,,2630,80.2,35,639,512,2,510,5,9,6,0,0,99,36,26,177,0,0,57,81,14,0.798122066,0.009803922,0.017647059,0.011764706,0,0,0.194117647,0.070588235,0.050980392,0.347058824,0,0,0.111764706,0.158823529,0.02745098
17,9471,QRIT GT,1,0,0,,2630,80.3,35,639,506,1,505,7,13,5,0,0,91,36,22,202,1,0,41,78,9,0.79029734,0.013861386,0.025742574,0.00990099,0,0,0.18019802,0.071287129,0.043564356,0.4,0.001980198,0,0.081188119,0.154455446,0.017821782
17,9472,QRIT GT,1,0,0,,2630,80.4,35,639,530,0,530,5,12,5,0,0,111,45,21,187,2,0,78,46,18,0.82942097,0.009433962,0.022641509,0.009433962,0,0,0.209433962,0.08490566,0.039622642,0.352830189,0.003773585,0,0.147169811,0.086792453,0.033962264
17,9473,QRIT GT,1,0,0,,2630,81,7,602,467,4,463,5,5,13,0,0,49,38,33,189,0,0,52,65,14,0.76910299,0.010799136,0.010799136,0.028077754,0,0,0.105831533,0.082073434,0.071274298,0.408207343,0,0,0.112311015,0.140388769,0.030237581
8,3552,QRIT IM,1,0,0,,9600,2,40,667,387,0,387,3,4,0,0,0,46,50,26,159,3,0,73,17,6,0.580209895,0.007751938,0.010335917,0,0,0,0.118863049,0.129198966,0.067183463,0.410852713,0.007751938,0,0.188630491,0.043927649,0.015503876
8,3553,QRIT IM,1,0,0,,9600,6.1,18,622,212,1,211,0,0,0,0,2,17,7,28,102,0,0,20,32,3,0.339228296,0,0,0,0,0.009478673,0.08056872,0.033175355,0.132701422,0.483412322,0,0,0.09478673,0.151658768,0.014218009
8,3554,QRIT IM,1,0,0,,9600,6.2,18,622,229,5,224,5,2,0,0,0,25,5,47,95,0,0,17,24,4,0.360128617,0.022321429,0.008928571,0,0,0,0.111607143,0.022321429,0.209821429,0.424107143,0,0,0.075892857,0.107142857,0.017857143
8,3555,QRIT IM,1,0,0,,9600,7,27,489,256,5,251,1,0,3,0,0,22,8,28,137,1,0,25,22,4,0.513292434,0.003984064,0,0.011952191,0,0,0.087649402,0.03187251,0.111553785,0.545816733,0.003984064,0,0.099601594,0.087649402,0.015936255
8,3556,QRIT IM,1,0,0,,9600,8,27,651,337,4,333,1,3,4,0,0,25,21,20,158,0,0,51,43,7,0.511520737,0.003003003,0.009009009,0.012012012,0,0,0.075075075,0.063063063,0.06006006,0.474474474,0,0,0.153153153,0.129129129,0.021021021
8,3557,QRIT IM,1,0,0,,9600,10,27,562,246,3,243,3,0,2,0,0,35,9,24,125,1,1,14,26,3,0.432384342,0.012345679,0,0.008230453,0,0,0.144032922,0.037037037,0.098765432,0.514403292,0.004115226,0.004115226,0.057613169,0.106995885,0.012345679
